position	mean_phred_score	sample	read_pair	stage
2	34.40093664625644	SRR18218724	1	dedup
3	36.758139248711714	SRR18218724	1	dedup
4	37.24991504136669	SRR18218724	1	dedup
5	37.39447631317022	SRR18218724	1	dedup
6	39.22705489537087	SRR18218724	1	dedup
7	39.44299177443211	SRR18218724	1	dedup
8	39.48016510697531	SRR18218724	1	dedup
9	39.5547358088848	SRR18218724	1	dedup
12	39.494090114201335	SRR18218724	1	dedup
17	39.43148771694892	SRR18218724	1	dedup
22	39.35828567196095	SRR18218724	1	dedup
27	39.24064767762403	SRR18218724	1	dedup
32	39.15626271441428	SRR18218724	1	dedup
37	39.10160476762379	SRR18218724	1	dedup
42	39.056602282271804	SRR18218724	1	dedup
47	39.00844854305798	SRR18218724	1	dedup
52	38.934974383317844	SRR18218724	1	dedup
57	38.88250196824897	SRR18218724	1	dedup
62	38.82957392205061	SRR18218724	1	dedup
67	38.76484918905187	SRR18218724	1	dedup
72	38.72054326005321	SRR18218724	1	dedup
77	38.69183871365497	SRR18218724	1	dedup
82	38.89586640231106	SRR18218724	1	dedup
87	38.829199877116665	SRR18218724	1	dedup
92	38.73865350518792	SRR18218724	1	dedup
97	38.65439693945389	SRR18218724	1	dedup
102	38.559277841465295	SRR18218724	1	dedup
107	38.461947943297524	SRR18218724	1	dedup
112	38.36437532183815	SRR18218724	1	dedup
117	38.26934130916108	SRR18218724	1	dedup
122	38.15009229073678	SRR18218724	1	dedup
127	38.03298658048762	SRR18218724	1	dedup
132	37.90736883000721	SRR18218724	1	dedup
137	37.83686525568313	SRR18218724	1	dedup
142	37.844175049537945	SRR18218724	1	dedup
147	37.8743521738824	SRR18218724	1	dedup
150	37.70265422090826	SRR18218724	1	dedup
1	33.731163597674616	SRR18218724	2	dedup
2	33.944400696963136	SRR18218724	2	dedup
3	36.20978259357846	SRR18218724	2	dedup
4	36.63452715834233	SRR18218724	2	dedup
5	36.43734852571072	SRR18218724	2	dedup
6	38.319954364213125	SRR18218724	2	dedup
7	38.48141484544785	SRR18218724	2	dedup
8	38.45738833230738	SRR18218724	2	dedup
9	38.517459603832755	SRR18218724	2	dedup
12	38.496783786627454	SRR18218724	2	dedup
17	38.45831199810768	SRR18218724	2	dedup
22	38.458912309941724	SRR18218724	2	dedup
27	38.47014575706844	SRR18218724	2	dedup
32	38.4577056007384	SRR18218724	2	dedup
37	38.46432106591949	SRR18218724	2	dedup
42	38.4538711491438	SRR18218724	2	dedup
47	38.41912437486492	SRR18218724	2	dedup
52	38.3872810286466	SRR18218724	2	dedup
57	38.35599101209693	SRR18218724	2	dedup
62	38.325625377363245	SRR18218724	2	dedup
67	38.30838743831065	SRR18218724	2	dedup
72	38.340568811276384	SRR18218724	2	dedup
77	38.3874919786172	SRR18218724	2	dedup
82	38.59992176652595	SRR18218724	2	dedup
87	38.549234098260065	SRR18218724	2	dedup
92	38.508569408489066	SRR18218724	2	dedup
97	38.44067767169888	SRR18218724	2	dedup
102	38.3703912330245	SRR18218724	2	dedup
107	38.30701450339037	SRR18218724	2	dedup
112	38.19370468114182	SRR18218724	2	dedup
117	38.08771726726946	SRR18218724	2	dedup
122	37.96884102415477	SRR18218724	2	dedup
