task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
422	c3/a7a2cb	cb4ba2a5-0873-4a7e-844b-355c96a59972	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (7)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:26.530	2024-10-17 16:38:46.348	2024-10-17 16:39:06.223	39.7s	21.4s	will-batch-queue	146.2%	4.6%	11.1 GB	12.8 GB	11.1 GB	12.8 GB	12.7 GB	34.3 MB	12817	2446	0	0	27252	2387	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c3/a7a2cbe8c24a62ae9b6083d17e4311	-	-
411	73/ad4851	01608678-66fe-4d0d-84e9-cad41a6623ab	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (6)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:06.545	2024-10-17 16:38:46.293	2024-10-17 16:39:06.207	59.7s	22.9s	will-batch-queue	131.9%	4.3%	10.2 GB	12.8 GB	13 GB	14.7 GB	12.7 GB	9.6 MB	10481	929	0	0	29774	4062	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/73/ad4851b24a5dcf46368f3275609d46	-	-
427	a0/ae41e2	485cf911-8e0a-448b-83aa-8e31a9c7b941	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (14)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:36.567	2024-10-17 16:38:46.410	2024-10-17 16:39:06.246	29.7s	8.7s	will-batch-queue	693.9%	0.4%	2.1 GB	3.9 GB	2.1 GB	3.9 GB	2 GB	133.9 MB	70310	10337	0	0	14307	172	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a0/ae41e27855f1ccc0c1794a83e7753b	-	-
428	3a/37f713	bf09128a-6760-4285-bf9f-930ee49882db	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (15)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:36.573	2024-10-17 16:38:46.411	2024-10-17 16:39:06.258	29.7s	9.2s	will-batch-queue	630.4%	0.4%	2.1 GB	3.9 GB	2.1 GB	3.9 GB	2 GB	120 MB	69010	8633	0	0	13715	140	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/3a/37f713f8d3666bc5d143c19847f95c	-	-
429	69/3d7272	57d6651e-2ed3-45ca-813c-09a0e73e884f	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (16)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:36.650	2024-10-17 16:38:56.298	2024-10-17 16:39:06.273	29.6s	7.5s	will-batch-queue	670.7%	0.9%	2.2 GB	3.9 GB	2.2 GB	3.9 GB	2 GB	135.7 MB	70784	8296	0	0	12243	39	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/69/3d7272a9220f57ecbc64e8bc96c920	-	-
423	07/339c4c	e2d42402-4633-41b1-b563-bfd3741350ab	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (8)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:26.570	2024-10-17 16:38:46.369	2024-10-17 16:39:16.229	49.7s	23.2s	will-batch-queue	136.3%	5.2%	12.4 GB	13.9 GB	12.9 GB	14.7 GB	12.7 GB	16.2 MB	11109	1332	0	0	28589	4516	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/07/339c4c5d441724847d88fbdaa81f2d	-	-
432	ed/e54c0f	07a47bf1-6eb8-4c2c-bbc1-7a905a66a67e	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (16)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:38:46.556	2024-10-17 16:39:16.230	2024-10-17 16:39:16.268	29.7s	2.8s	will-batch-queue	1493.8%	0.1%	382 MB	11.8 GB	382 MB	11.9 GB	704.4 MB	687 MB	44714	21884	0	92 KB	8603	10158	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ed/e54c0fc64f23d00720aaf47e37d6f6	-	-
436	fd/af39b8	7797c8c2-27d4-4bc5-ba49-af3f611f67b6	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (13)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.633	2024-10-17 16:39:16.328	2024-10-17 16:39:16.364	29.7s	4s	will-batch-queue	30.2%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	18.4 MB	10.3 MB	23661	45561	0	0	62718	3975	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fd/af39b83954bd84893e11bfcafcbecc	-	-
380	65/ca63ae	3800326d-782b-4221-b0c4-7f2eb3d79a13	RUN:HV:BBMAP_OTHER	-	RUN:HV:BBMAP_OTHER (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-17 16:37:27.065	2024-10-17 16:37:36.419	2024-10-17 16:39:16.216	1m 49s	1m 27s	will-batch-queue	532.2%	24.1%	57.8 GB	66.7 GB	57.8 GB	66.7 GB	38.8 GB	58.6 KB	2542088	127	24 KB	212 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/65/ca63ae2fb6e86cf40bafe0a6ab9776	-	-
437	45/2cab94	ef8bf16d-7fb4-4861-b9f9-b1ca7af231f5	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (13)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.667	2024-10-17 16:39:16.365	2024-10-17 16:39:16.442	29.8s	4.5s	will-batch-queue	137.1%	0.0%	42.9 MB	1.4 GB	44.3 MB	1.4 GB	10.7 MB	5 MB	2318	100	0	168 KB	140	52	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/45/2cab94785cb71ceca0fb9b5e175081	-	-
433	19/9faaad	4f5c19c4-f67b-4cde-9cee-a3944005fa87	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (16)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:38:46.575	2024-10-17 16:39:16.269	2024-10-17 16:39:16.327	29.8s	1.2s	will-batch-queue	825.5%	0.0%	113.6 MB	8.1 GB	113.7 MB	8.1 GB	30.1 MB	24.6 MB	3894	860	0	32 KB	34	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/19/9faaad7a165bc17c96d03bc29b75e0	-	-
441	7a/43d5a3	be5b9f15-cea8-45d1-8ef9-517d70cb073b	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (15)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.697	2024-10-17 16:39:16.443	2024-10-17 16:39:16.465	29.8s	1s	will-batch-queue	26.7%	0.0%	648 KB	6 MB	648 KB	6 MB	3.4 MB	1.9 MB	4460	8989	0	0	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/7a/43d5a3fa235fb21b92410c1afa9d80	-	-
439	cd/e2196c	ed9eaf0b-9096-4810-9210-60c08725ee9c	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (14)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.712	2024-10-17 16:39:16.466	2024-10-17 16:39:16.485	29.8s	4s	will-batch-queue	28.0%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	19.3 MB	10.7 MB	24740	47580	0	0	57819	1426	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/cd/e2196c2e6a0b344e92b2e0f608ac34	-	-
440	36/d07b0c	0403ff1c-69fd-4ddd-bbed-2d5d24c0b75d	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (15)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.764	2024-10-17 16:39:16.486	2024-10-17 16:39:16.502	29.7s	2s	will-batch-queue	136.6%	0.0%	42.6 MB	1.4 GB	44.1 MB	1.4 GB	6.7 MB	1.3 MB	1236	49	0	168 KB	50	19	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/36/d07b0ced393508491544cb33a21e29	-	-
438	43/a6c4db	9e01136f-9d3d-4ed4-bb26-b9b05dd595e9	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (14)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:38:46.737	2024-10-17 16:39:16.485	2024-10-17 16:39:26.261	39.5s	5.4s	will-batch-queue	118.2%	0.0%	42.7 MB	1.4 GB	44.1 MB	1.4 GB	11.4 MB	5.6 MB	2641	112	0	168 KB	152	37	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/43/a6c4db69d0ee83a3d8b16fa7a74971	-	-
430	ee/aa0c5b	0657c5aa-dc18-405f-aa76-7d68020e9de4	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (10)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:36.603	2024-10-17 16:38:46.416	2024-10-17 16:39:26.239	49.6s	27.3s	will-batch-queue	179.2%	2.3%	11.1 GB	12.8 GB	11.1 GB	12.8 GB	12.7 GB	48 MB	13968	3407	0	0	33436	2033	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ee/aa0c5bdc9216aed64954f98344fac2	-	-
461	01/9abddc	64a8b5e2-9b41-4af0-b5b4-7de05d612c72	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (14)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:39:06.582	2024-10-17 16:39:36.259	2024-10-17 16:39:36.276	29.7s	817ms	will-batch-queue	80.8%	0.0%	6.1 MB	10.4 MB	6.1 MB	10.4 MB	29 MB	213 B	3888	13	0	0	1	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/01/9abddc61e810df29dc74bb76eb60c6	-	-
261	1d/042b23	f62e3d2b-8dda-461f-9499-c740d751c8f3	RUN:CLEAN:QC:FASTQC	-	RUN:CLEAN:QC:FASTQC (16)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:33:36.565	2024-10-17 16:34:26.368	2024-10-17 16:39:36.251	6m	5m 2s	will-batch-queue	200.9%	0.3%	739.8 MB	4 GB	748.9 MB	11.9 GB	3.7 GB	3.5 MB	7790255	12867	0	3.9 MB	10	6	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/1d/042b23bc038a82863e8c8b902346d0	-	-
452	4f/2695b8	8fa3b0fa-d8a4-498e-9ab2-7dc6492b0506	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (13)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:38:56.597	2024-10-17 16:39:36.255	2024-10-17 16:39:46.220	49.6s	907ms	will-batch-queue	78.6%	0.0%	5.5 MB	10.2 MB	5.5 MB	10.2 MB	26.9 MB	234 B	3611	13	0	0	1	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4f/2695b8f429f9ef2a3a9fd8ffcb7370	-	-
463	35/49e253	120002a6-e65a-4c7a-b54c-57556764c92e	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (15)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:39:06.609	2024-10-17 16:39:36.276	2024-10-17 16:39:46.244	39.6s	4.7s	will-batch-queue	104.4%	0.0%	110.2 MB	1.6 GB	115.2 MB	1.6 GB	40.6 MB	17.3 MB	4623	2271	0	112 KB	3971	98	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/35/49e25398e5a8b5a8f0294793636f5c	-	-
451	91/a9d764	045c030e-334a-48ce-b7f5-268c47419bd2	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (13)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:38:56.669	2024-10-17 16:39:36.257	2024-10-17 16:39:46.231	49.6s	4.6s	will-batch-queue	105.0%	0.0%	110.6 MB	1.6 GB	115.6 MB	1.6 GB	41.1 MB	17.8 MB	4686	2329	0	112 KB	4111	254	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/91/a9d764b392926eb8b92510e32a96f7	-	-
462	c5/872fbf	1af57055-0c5f-427f-80b7-4bf839411a30	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (14)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:39:06.656	2024-10-17 16:39:36.278	2024-10-17 16:39:46.280	39.6s	4.8s	will-batch-queue	117.2%	0.0%	111.2 MB	1.6 GB	116.1 MB	1.6 GB	43.3 MB	19.2 MB	4963	2518	0	112 KB	4228	255	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c5/872fbf40f2eba2dff08edd652d7fef	-	-
465	fc/fb97ba	7e1c9bd9-6cd9-4327-a5fe-912db60f54b8	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (16)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:39:06.757	2024-10-17 16:39:36.280	2024-10-17 16:39:46.302	39.5s	885ms	will-batch-queue	84.7%	0.0%	7.8 MB	11.7 MB	7.8 MB	11.7 MB	25.8 MB	193 B	3478	13	0	0	1	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fc/fb97ba53f47cbf9a4494ef7226f793	-	-
468	7b/27f507	ccdfab63-8be1-4f1f-a95b-670dec03d2d2	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED	-	RUN:HV:TAXONOMY:CLUMPIFY_PAIRED (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:39:16.621	2024-10-17 16:39:36.281	2024-10-17 16:39:46.314	29.7s	812ms	will-batch-queue	176.8%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	5.4 MB	419.2 KB	2592	250	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/7b/27f507efa58b341879f3d8c8572f50	-	-
471	f8/1d9625	0e9b3a49-70ca-4470-a956-cc8e2a9a2471	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP (13)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:39:16.667	2024-10-17 16:39:36.282	2024-10-17 16:39:46.340	29.7s	4s	will-batch-queue	44.4%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	29.3 MB	22.3 MB	39581	63884	0	0	71352	2539	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f8/1d96259aede9cbbf172f1fe3aaac62	-	-
466	56/59c523	04f6f5f8-e67e-4ecd-95c9-8b35bc86bdc4	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (16)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:39:06.677	2024-10-17 16:39:36.279	2024-10-17 16:39:46.291	39.6s	4.3s	will-batch-queue	102.8%	0.0%	110.4 MB	1.6 GB	115.3 MB	1.6 GB	40.1 MB	17.1 MB	4553	2241	0	112 KB	4503	158	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/56/59c5233b142ac752ff10b24b4231de	-	-
474	72/d1a14e	dcab8f44-c061-4ae4-ae3f-c8248a557778	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (16)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:39:16.691	2024-10-17 16:39:36.282	2024-10-17 16:39:46.362	29.7s	2s	will-batch-queue	31.1%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	10.3 MB	5.7 MB	13180	25917	0	0	37108	3910	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/72/d1a14ef5fe981611254a3d0a6eb200	-	-
457	4e/4feacc	66c448a5-7351-4df5-8480-367ea03b5aea	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (18)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:39:06.618	2024-10-17 16:39:36.278	2024-10-17 16:39:46.269	39.7s	2.3s	will-batch-queue	873.9%	0.0%	100.8 MB	8.7 GB	100.8 MB	8.8 GB	65 MB	58.4 MB	5905	1934	0	72 KB	379	317	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4e/4feacc8c77da7768e1474a88662b93	-	-
473	db/516f88	473f10cc-6c4e-4f3c-aef6-6382596b9379	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (16)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:39:16.717	2024-10-17 16:39:36.283	2024-10-17 16:39:46.400	29.7s	3.6s	will-batch-queue	127.6%	0.0%	42.7 MB	1.4 GB	44.3 MB	1.4 GB	8.9 MB	3.3 MB	1884	80	0	168 KB	100	194	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/db/516f88a99f28fbc64aaeb1f2871891	-	-
456	56/b539f2	9a76f966-d131-4818-99ca-9e85a8eac384	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (18)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:39:06.612	2024-10-17 16:39:36.277	2024-10-17 16:39:46.258	39.6s	3.5s	will-batch-queue	1089.8%	0.1%	370.4 MB	11.8 GB	370.4 MB	12 GB	666.2 MB	649.2 MB	42124	20685	0	80 KB	5350	15838	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/56/b539f24d29b06aa0e4c0c8b9efa5f7	-	-
265	dc/586222	b14af1fc-a1fe-4c2b-99de-1c94a87ab1dc	RUN:CLEAN:QC:FASTQC	-	RUN:CLEAN:QC:FASTQC (17)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:33:46.571	2024-10-17 16:34:26.369	2024-10-17 16:39:56.187	6m 10s	5m 11s	will-batch-queue	197.8%	0.2%	525 MB	4.1 GB	529.6 MB	11.9 GB	3.9 GB	3.6 MB	8215568	12944	0	4.2 MB	10	19	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/dc/586222cfdd7952e9495d8cb50957d8	-	-
268	e1/e2e11b	4e4ea186-cbe1-4907-a3e3-88ab6b3ec548	RUN:CLEAN:QC:FASTQC	-	RUN:CLEAN:QC:FASTQC (18)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:33:46.613	2024-10-17 16:34:26.370	2024-10-17 16:39:56.200	6m 10s	5m 16s	will-batch-queue	202.7%	0.3%	720 MB	4 GB	721.3 MB	11.9 GB	4 GB	3.6 MB	8285042	12867	0	4.2 MB	10	3	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/e1/e2e11b3606fe31ec3b2e3d9f43b903	-	-
450	4d/b53859	d37842f8-d559-4252-b90f-a27cf8f607f0	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (12)	COMPLETED	0	-	wave.seqera.io/wt/ee1f46c29c28/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-17 16:38:56.561	2024-10-17 16:39:36.253	2024-10-17 16:39:56.297	59.7s	5s	will-batch-queue	136.3%	0.0%	110.6 MB	1.6 GB	115.5 MB	1.6 GB	39.6 MB	16.6 MB	4494	2181	0	112 KB	3663	248	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4d/b53859c29c237b1ab27ee6e1879425	-	-
431	38/0cfc9e	25cf0f4b-492c-4477-b155-3bf5375739df	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (2)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-17 16:38:46.553	2024-10-17 16:39:06.274	2024-10-17 16:39:56.237	1m 10s	49.6s	will-batch-queue	705.3%	13.9%	33.3 GB	68 GB	33.3 GB	68.1 GB	12.6 GB	2 MB	825428	384	0	108 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/38/0cfc9e2b94040cf522dbfdbf10328b	-	-
454	23/507f80	a7e0158b-b2c0-4277-814d-bf9f14bd2b52	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE (14)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:56.608	2024-10-17 16:39:36.256	2024-10-17 16:39:56.318	59.7s	21s	will-batch-queue	40.8%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	209.1 MB	116 MB	269416	482144	0	0	742114	3931	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/23/507f8045ae2ae8db62e3f8c7ae9861	-	-
445	ec/569d4b	4b0d6fc9-3e26-4371-b2b0-aed8eb7ce343	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (12)	COMPLETED	0	-	wave.seqera.io/wt/7ef2c81edb75/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-17 16:38:56.579	2024-10-17 16:39:36.254	2024-10-17 16:39:56.307	59.7s	951ms	will-batch-queue	76.9%	0.0%	6.3 MB	10.5 MB	6.3 MB	10.5 MB	25.4 MB	212 B	3419	13	0	0	1	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ec/569d4bd52dde5ba8856d931f44fff0	-	-
446	90/89f24b	046696e6-4d12-4b58-b6d4-a3644789ce52	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (17)	COMPLETED	0	-	wave.seqera.io/wt/ee9a73f166e2/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-17 16:38:56.546	2024-10-17 16:39:36.253	2024-10-17 16:39:56.269	59.7s	13s	will-batch-queue	1234.3%	0.9%	2.1 GB	3.9 GB	2.1 GB	3.9 GB	2.1 GB	352.6 MB	88972	26468	0	0	26938	584	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/90/89f24b9776204540f0bcb97c784817	-	-
453	f3/ceec88	2f36fe7e-a037-4cec-9ad0-b467855bbc8b	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE (13)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:56.671	2024-10-17 16:39:36.257	2024-10-17 16:39:56.340	59.7s	18s	will-batch-queue	41.4%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	207.9 MB	115.4 MB	267738	480936	0	0	617332	3320	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f3/ceec88cb02ca0b8f4c0b11df4c9bb4	-	-
455	f9/ecc1b3	ca242ec5-54d3-4ecc-8e4d-79a5001639ca	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_BBMERGE (15)	COMPLETED	0	-	wave.seqera.io/wt/263903d16055/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-17 16:38:56.703	2024-10-17 16:39:36.258	2024-10-17 16:39:56.355	59.7s	13s	will-batch-queue	39.0%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	130.9 MB	72.4 MB	168706	296735	0	0	369501	837	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/f9/ecc1b3f47e15e0a3f65f2e5ba350e7	-	-
